"","Ticker","Fiscal.Year","SimFinId.x","Company.Name","Industry","Book.to.Market.Ratio","Sales.Per.Share","Return.On.Equity","Operating.Profit.Margin","Receivable.Turnover","Total.Debt.Ratio","Current.Ratio","logreturn","actual_re","Book.to.Market.Ratio.log","Sales.Per.Share.log","Return.On.Equity.log","Operating.Profit.Margin.log","Receivable.Turnover.log","Total.Debt.Ratio.log","Current.Ratio.log"
"165","FFIV",2012,60283,"F5 NETWORKS INC","Application Software",0.171521607219648,17.2630609175232,0.353771626297578,0.309532712723281,8.31289384099085,0.304416,1.665306,-0.194077665467467,-0.176406063023534,-1.76304603069323,2.84856901161943,-1.03910369748321,0.26967036573286,2.11780778422693,-0.217638730679765,0.51000889033002
"166","FFIV",2013,60283,"F5 NETWORKS INC","Application Software",0.213998393746452,18.7185857258391,0.315507385397657,0.292450486527502,7.99966517616054,0.310166,1.480677,-0.00958171561255305,-0.00953595724003883,-1.54178676984615,2.92951691936211,-1.15357318872443,0.256540018370729,2.07939968782404,-0.210516114041027,0.392499415618135
"167","FFIV",2014,60283,"F5 NETWORKS INC","Application Software",0.13793318417076,22.7625243126741,0.417170691808283,0.284956057749044,8.48189809260302,0.373299,1.568097,0.411786886202773,0.509512704062845,-1.98098588375003,3.12511551315526,-0.874259808063601,0.25072452145823,2.13793425643212,-0.135477284644979,0.449862782259724
"168","FFIV",2015,60283,"F5 NETWORKS INC","Application Software",0.187190586951234,26.4631618123423,0.483203060920706,0.287994778685327,7.92522766489709,0.430552,1.573439,-0.101724148014442,-0.0967213114754098,-1.67562799958306,3.27575364558963,-0.727318297694703,0.253086573858205,2.07005104678253,-0.0719773205279112,0.453263669691103
"169","FFIV",2016,60283,"F5 NETWORKS INC","Application Software",0.12047005076862,29.3456401506237,0.550782021190252,0.27890652490133,7.13955352605624,0.486082,1.526585,0.237426385386792,0.267981651376147,-2.1163540982822,3.3791439884128,-0.596416153927166,0.246005435407786,1.96565024303165,-0.0140157635372575,0.423033214577377
"170","FFIV",2017,60283,"F5 NETWORKS INC","Application Software",0.144638173090572,32.2661675028946,0.581300350091753,0.276102239142677,7.79357136198378,0.503575,1.504718,-0.125386246814629,-0.117843893213065,-1.93352001315247,3.47401923554315,-0.542487702018429,0.243810306432751,2.05329920950783,0.00356862487702525,0.40860550522859
"171","FFIV",2018,60283,"F5 NETWORKS INC","Application Software",0.127935539402217,34.85409510909,0.592181048190109,0.281911273536173,7.40400583713569,0.506619,1.485341,0.371090140442144,0.449313709277328,-2.05622874033097,3.55117063702023,-0.523942866207501,0.248352146693235,2.00202118308691,0.00659719060419757,0.395644375523445
"172","FICO",2010,446774,"Fair Isaac Corp","Application Software",0.448519540048035,13.3672419881699,0.499317771217526,0.189824698708645,5.952733384443,0.577372,2.842272,0.168487344064406,0.18351324828263,-0.801803030878178,2.59280708622712,-0.694512569844742,0.173805984262416,1.78385050641254,0.0745247424357784,1.04460373234368
"173","FICO",2011,446774,"Fair Isaac Corp","Application Software",0.324800286067963,15.4967240172052,0.593150502476938,0.225483029226233,5.47486018712396,0.587864,2.487959,0.128595933090527,0.137230514096186,-1.12454478994388,2.74062864785815,-0.522307113742384,0.203335075849536,1.70016673877814,0.0842161406205999,0.911462695641473
"174","FICO",2012,446774,"Fair Isaac Corp","Application Software",0.312988896707575,18.7567035465713,0.644262509327454,0.256471172624231,6.44371939718406,0.590539,1.237208,0.571847532430984,0.771537001897533,-1.16158756284891,2.93155121100429,-0.439649012754266,0.228307135139224,1.86310591954727,0.0866720694313305,0.212857228021903
"175","FICO",2013,446774,"Fair Isaac Corp","Application Software",0.232692929259055,20.485065579191,0.601955615185885,0.222046314181028,5.21367509379712,0.543129,1.502218,0.21528573233293,0.240216216216216,-1.45803559478636,3.01969611232107,-0.507571565318528,0.200526760343012,1.65128499937659,0.0422248500581261,0.406942682623761
"176","FICO",2014,446774,"Fair Isaac Corp","Application Software",0.180354629917031,22.6303636989445,0.757886910653873,0.210585752580848,5.48924046669867,0.618708,0.845119,0.0870405242854915,0.0909408884225253,-1.71283020011829,3.11929253105605,-0.277221098858385,0.191104335515437,1.70278989744378,0.112174448002772,-0.168277833137985
